bfsNr,date,muniDescription,PERS_WAGEN
4001,2025-09-30,Incorporation of Rohr (AG) into Aarau,10780
4001,2024-09-30,Incorporation of Rohr (AG) into Aarau,10717
4001,2023-09-30,Incorporation of Rohr (AG) into Aarau,10647
4001,2022-09-30,Incorporation of Rohr (AG) into Aarau,10556
4001,2021-09-30,Incorporation of Rohr (AG) into Aarau,10618
4001,2020-09-30,Incorporation of Rohr (AG) into Aarau,10582
4001,2019-09-30,Incorporation of Rohr (AG) into Aarau,10666
4001,2018-09-30,Incorporation of Rohr (AG) into Aarau,10584
4001,2017-09-30,Incorporation of Rohr (AG) into Aarau,10603
4001,2016-09-30,Incorporation of Rohr (AG) into Aarau,10593
4001,2015-09-30,Incorporation of Rohr (AG) into Aarau,10406
4001,2014-09-30,Incorporation of Rohr (AG) into Aarau,10142
4001,2013-09-30,Incorporation of Rohr (AG) into Aarau,10110
4001,2012-09-30,Incorporation of Rohr (AG) into Aarau,10016
4001,2011-09-30,Incorporation of Rohr (AG) into Aarau,9927
4001,2010-09-30,Incorporation of Rohr (AG) into Aarau,9672
4001,2009-09-30,Initial recording of the municipality Aarau,7901
4001,2008-09-30,Initial recording of the municipality Aarau,7847
4001,2007-09-30,Initial recording of the municipality Aarau,7808
4001,2006-09-30,Initial recording of the municipality Aarau,7784
4001,2005-09-30,Initial recording of the municipality Aarau,7721
4001,2004-09-30,Initial recording of the municipality Aarau,7767
4001,2003-09-30,Initial recording of the municipality Aarau,7622
4001,2002-09-30,Initial recording of the municipality Aarau,7473
4001,2001-09-30,Initial recording of the municipality Aarau,7357
4001,2000-09-30,Initial recording of the municipality Aarau,7230
4001,1999-09-30,Initial recording of the municipality Aarau,7151
4001,1998-09-30,Initial recording of the municipality Aarau,7203
4001,1997-09-30,Initial recording of the municipality Aarau,7184
4001,1996-09-30,Initial recording of the municipality Aarau,7197
4001,1995-09-30,Initial recording of the municipality Aarau,7124
4001,1994-09-30,Initial recording of the municipality Aarau,7093
4001,1993-09-30,Initial recording of the municipality Aarau,7081
4001,1992-09-30,Initial recording of the municipality Aarau,7062
4001,1991-09-30,Initial recording of the municipality Aarau,7147
4001,1990-09-30,Initial recording of the municipality Aarau,7044
4001,1989-09-30,Initial recording of the municipality Aarau,6754
4001,1988-09-30,Initial recording of the municipality Aarau,6600
4001,1987-09-30,Initial recording of the municipality Aarau,6485
4001,1986-09-30,Initial recording of the municipality Aarau,6385
4001,1985-09-30,Initial recording of the municipality Aarau,6286
4001,1984-09-30,Initial recording of the municipality Aarau,6172
4001,1983-09-30,Initial recording of the municipality Aarau,5977
4001,1982-09-30,Initial recording of the municipality Aarau,5873
4001,1981-09-30,Initial recording of the municipality Aarau,5772
4001,1980-09-30,Initial recording of the municipality Aarau,5757
4001,1979-09-30,Initial recording of the municipality Aarau,5665
4001,1978-09-30,Initial recording of the municipality Aarau,5450
4001,1977-09-30,Initial recording of the municipality Aarau,5287
4001,1976-09-30,Initial recording of the municipality Aarau,5337
4271,2025-09-30,Initial recording of the municipality Aarburg,4976
4271,2024-09-30,Initial recording of the municipality Aarburg,4934
4271,2023-09-30,Initial recording of the municipality Aarburg,4864
4271,2022-09-30,Initial recording of the municipality Aarburg,4757
4271,2021-09-30,Initial recording of the municipality Aarburg,4719
4271,2020-09-30,Initial recording of the municipality Aarburg,4577
4271,2019-09-30,Initial recording of the municipality Aarburg,4503
4271,2018-09-30,Initial recording of the municipality Aarburg,4417
4271,2017-09-30,Initial recording of the municipality Aarburg,4308
4271,2016-09-30,Initial recording of the municipality Aarburg,4162
4271,2015-09-30,Initial recording of the municipality Aarburg,4109
4271,2014-09-30,Initial recording of the municipality Aarburg,3963
4271,2013-09-30,Initial recording of the municipality Aarburg,3892
4271,2012-09-30,Initial recording of the municipality Aarburg,3789
4271,2011-09-30,Initial recording of the municipality Aarburg,3773
4271,2010-09-30,Initial recording of the municipality Aarburg,3614
4271,2009-09-30,Initial recording of the municipality Aarburg,3453
4271,2008-09-30,Initial recording of the municipality Aarburg,3367
4271,2007-09-30,Initial recording of the municipality Aarburg,3307
4271,2006-09-30,Initial recording of the municipality Aarburg,3291
4271,2005-09-30,Initial recording of the municipality Aarburg,3278
4271,2004-09-30,Initial recording of the municipality Aarburg,3213
4271,2003-09-30,Initial recording of the municipality Aarburg,3150
4271,2002-09-30,Initial recording of the municipality Aarburg,3130
4271,2001-09-30,Initial recording of the municipality Aarburg,3062
4271,2000-09-30,Initial recording of the municipality Aarburg,3020
4271,1999-09-30,Initial recording of the municipality Aarburg,2997
4271,1998-09-30,Initial recording of the municipality Aarburg,2897
4271,1997-09-30,Initial recording of the municipality Aarburg,2862
4271,1996-09-30,Initial recording of the municipality Aarburg,2876
4271,1995-09-30,Initial recording of the municipality Aarburg,2795
4271,1994-09-30,Initial recording of the municipality Aarburg,2731
4271,1993-09-30,Initial recording of the municipality Aarburg,2614
4271,1992-09-30,Initial recording of the municipality Aarburg,2542
4271,1991-09-30,Initial recording of the municipality Aarburg,2481
4271,1990-09-30,Initial recording of the municipality Aarburg,2376
4271,1989-09-30,Initial recording of the municipality Aarburg,2285
4271,1988-09-30,Initial recording of the municipality Aarburg,2276
4271,1987-09-30,Initial recording of the municipality Aarburg,2178
4271,1986-09-30,Initial recording of the municipality Aarburg,2147
4271,1985-09-30,Initial recording of the municipality Aarburg,2110
4271,1984-09-30,Initial recording of the municipality Aarburg,2039
4271,1983-09-30,Initial recording of the municipality Aarburg,1960
4271,1982-09-30,Initial recording of the municipality Aarburg,1870
4271,1981-09-30,Initial recording of the municipality Aarburg,1772
4271,1980-09-30,Initial recording of the municipality Aarburg,1705
4271,1979-09-30,Initial recording of the municipality Aarburg,1649
4271,1978-09-30,Initial recording of the municipality Aarburg,1611
4271,1977-09-30,Initial recording of the municipality Aarburg,1523
4271,1976-09-30,Initial recording of the municipality Aarburg,1533
4221,2025-09-30,Initial recording of the municipality Abtwil,744
4221,2024-09-30,Initial recording of the municipality Abtwil,725
4221,2023-09-30,Initial recording of the municipality Abtwil,697
4221,2022-09-30,Initial recording of the municipality Abtwil,689
4221,2021-09-30,Initial recording of the municipality Abtwil,640
4221,2020-09-30,Initial recording of the municipality Abtwil,623
4221,2019-09-30,Initial recording of the municipality Abtwil,628
4221,2018-09-30,Initial recording of the municipality Abtwil,621
4221,2017-09-30,Initial recording of the municipality Abtwil,613
4221,2016-09-30,Initial recording of the municipality Abtwil,626
4221,2015-09-30,Initial recording of the municipality Abtwil,617
4221,2014-09-30,Initial recording of the municipality Abtwil,610
4221,2013-09-30,Initial recording of the municipality Abtwil,604
4221,2012-09-30,Initial recording of the municipality Abtwil,576
4221,2011-09-30,Initial recording of the municipality Abtwil,566
4221,2010-09-30,Initial recording of the municipality Abtwil,526
4221,2009-09-30,Initial recording of the municipality Abtwil,445
4221,2008-09-30,Initial recording of the municipality Abtwil,414
4221,2007-09-30,Initial recording of the municipality Abtwil,417
4221,2006-09-30,Initial recording of the municipality Abtwil,401
4221,2005-09-30,Initial recording of the municipality Abtwil,412
4221,2004-09-30,Initial recording of the municipality Abtwil,393
4221,2003-09-30,Initial recording of the municipality Abtwil,377
4221,2002-09-30,Initial recording of the municipality Abtwil,369
4221,2001-09-30,Initial recording of the municipality Abtwil,350
4221,2000-09-30,Initial recording of the municipality Abtwil,333
4221,1999-09-30,Initial recording of the municipality Abtwil,315
4221,1998-09-30,Initial recording of the municipality Abtwil,301
4221,1997-09-30,Initial recording of the municipality Abtwil,285
4221,1996-09-30,Initial recording of the municipality Abtwil,261
4221,1995-09-30,Initial recording of the municipality Abtwil,233
4221,1994-09-30,Initial recording of the municipality Abtwil,185
4221,1993-09-30,Initial recording of the municipality Abtwil,161
4221,1992-09-30,Initial recording of the municipality Abtwil,163
4221,1991-09-30,Initial recording of the municipality Abtwil,162
4221,1990-09-30,Initial recording of the municipality Abtwil,159
4221,1989-09-30,Initial recording of the municipality Abtwil,157
4221,1988-09-30,Initial recording of the municipality Abtwil,152
4221,1987-09-30,Initial recording of the municipality Abtwil,153
4221,1986-09-30,Initial recording of the municipality Abtwil,157
4221,1985-09-30,Initial recording of the municipality Abtwil,147
4221,1984-09-30,Initial recording of the municipality Abtwil,144
4221,1983-09-30,Initial recording of the municipality Abtwil,131
4221,1982-09-30,Initial recording of the municipality Abtwil,123
4221,1981-09-30,Initial recording of the municipality Abtwil,122
4221,1980-09-30,Initial recording of the municipality Abtwil,116
4221,1979-09-30,Initial recording of the municipality Abtwil,111
4221,1978-09-30,Initial recording of the municipality Abtwil,102
4221,1977-09-30,Initial recording of the municipality Abtwil,87
4221,1976-09-30,Initial recording of the municipality Abtwil,82
4191,2025-09-30,Initial recording of the municipality Ammerswil,501
4191,2024-09-30,Initial recording of the municipality Ammerswil,506
4191,2023-09-30,Initial recording of the municipality Ammerswil,497
4191,2022-09-30,Initial recording of the municipality Ammerswil,495
4191,2021-09-30,Initial recording of the municipality Ammerswil,477
4191,2020-09-30,Initial recording of the municipality Ammerswil,483
4191,2019-09-30,Initial recording of the municipality Ammerswil,471
4191,2018-09-30,Initial recording of the municipality Ammerswil,451
4191,2017-09-30,Initial recording of the municipality Ammerswil,432
4191,2016-09-30,Initial recording of the municipality Ammerswil,431
4191,2015-09-30,Initial recording of the municipality Ammerswil,427
4191,2014-09-30,Initial recording of the municipality Ammerswil,447
4191,2013-09-30,Initial recording of the municipality Ammerswil,440
4191,2012-09-30,Initial recording of the municipality Ammerswil,444
4191,2011-09-30,Initial recording of the municipality Ammerswil,421
4191,2010-09-30,Initial recording of the municipality Ammerswil,364
4191,2009-09-30,Initial recording of the municipality Ammerswil,302
4191,2008-09-30,Initial recording of the municipality Ammerswil,309
4191,2007-09-30,Initial recording of the municipality Ammerswil,308
4191,2006-09-30,Initial recording of the municipality Ammerswil,319
4191,2005-09-30,Initial recording of the municipality Ammerswil,338
4191,2004-09-30,Initial recording of the municipality Ammerswil,352
4191,2003-09-30,Initial recording of the municipality Ammerswil,365
4191,2002-09-30,Initial recording of the municipality Ammerswil,383
4191,2001-09-30,Initial recording of the municipality Ammerswil,367
4191,2000-09-30,Initial recording of the municipality Ammerswil,356
4191,1999-09-30,Initial recording of the municipality Ammerswil,328
4191,1998-09-30,Initial recording of the municipality Ammerswil,304
4191,1997-09-30,Initial recording of the municipality Ammerswil,283
4191,1996-09-30,Initial recording of the municipality Ammerswil,246
4191,1995-09-30,Initial recording of the municipality Ammerswil,214
4191,1994-09-30,Initial recording of the municipality Ammerswil,214
4191,1993-09-30,Initial recording of the municipality Ammerswil,218
4191,1992-09-30,Initial recording of the municipality Ammerswil,220
4191,1991-09-30,Initial recording of the municipality Ammerswil,212
4191,1990-09-30,Initial recording of the municipality Ammerswil,210
4191,1989-09-30,Initial recording of the municipality Ammerswil,199
4191,1988-09-30,Initial recording of the municipality Ammerswil,199
4191,1987-09-30,Initial recording of the municipality Ammerswil,200
4191,1986-09-30,Initial recording of the municipality Ammerswil,200
4191,1985-09-30,Initial recording of the municipality Ammerswil,193
4191,1984-09-30,Initial recording of the municipality Ammerswil,184
4191,1983-09-30,Initial recording of the municipality Ammerswil,167
4191,1982-09-30,Initial recording of the municipality Ammerswil,158
4191,1981-09-30,Initial recording of the municipality Ammerswil,145
4191,1980-09-30,Initial recording of the municipality Ammerswil,136
4191,1979-09-30,Initial recording of the municipality Ammerswil,127
4191,1978-09-30,Initial recording of the municipality Ammerswil,117
4191,1977-09-30,Initial recording of the municipality Ammerswil,114
4191,1976-09-30,Initial recording of the municipality Ammerswil,98
4222,2025-09-30,Initial recording of the municipality Aristau,1056
4222,2024-09-30,Initial recording of the municipality Aristau,1023
4222,2023-09-30,Initial recording of the municipality Aristau,1047
4222,2022-09-30,Initial recording of the municipality Aristau,1034
4222,2021-09-30,Initial recording of the municipality Aristau,1029
4222,2020-09-30,Initial recording of the municipality Aristau,1038
4222,2019-09-30,Initial recording of the municipality Aristau,1013
4222,2018-09-30,Initial recording of the municipality Aristau,1017
4222,2017-09-30,Initial recording of the municipality Aristau,970
4222,2016-09-30,Initial recording of the municipality Aristau,954
4222,2015-09-30,Initial recording of the municipality Aristau,932
4222,2014-09-30,Initial recording of the municipality Aristau,922
4222,2013-09-30,Initial recording of the municipality Aristau,898
4222,2012-09-30,Initial recording of the municipality Aristau,860
4222,2011-09-30,Initial recording of the municipality Aristau,837
4222,2010-09-30,Initial recording of the municipality Aristau,823
4222,2009-09-30,Initial recording of the municipality Aristau,805
4222,2008-09-30,Initial recording of the municipality Aristau,801
4222,2007-09-30,Initial recording of the municipality Aristau,771
4222,2006-09-30,Initial recording of the municipality Aristau,765
4222,2005-09-30,Initial recording of the municipality Aristau,746
4222,2004-09-30,Initial recording of the municipality Aristau,711
4222,2003-09-30,Initial recording of the municipality Aristau,695
4222,2002-09-30,Initial recording of the municipality Aristau,685
4222,2001-09-30,Initial recording of the municipality Aristau,677
4222,2000-09-30,Initial recording of the municipality Aristau,669
4222,1999-09-30,Initial recording of the municipality Aristau,642
4222,1998-09-30,Initial recording of the municipality Aristau,625
4222,1997-09-30,Initial recording of the municipality Aristau,604
4222,1996-09-30,Initial recording of the municipality Aristau,575
4222,1995-09-30,Initial recording of the municipality Aristau,573
4222,1994-09-30,Initial recording of the municipality Aristau,537
4222,1993-09-30,Initial recording of the municipality Aristau,501
4222,1992-09-30,Initial recording of the municipality Aristau,481
4222,1991-09-30,Initial recording of the municipality Aristau,439
4222,1990-09-30,Initial recording of the municipality Aristau,431
4222,1989-09-30,Initial recording of the municipality Aristau,450
4222,1988-09-30,Initial recording of the municipality Aristau,418
4222,1987-09-30,Initial recording of the municipality Aristau,389
4222,1986-09-30,Initial recording of the municipality Aristau,355
4222,1985-09-30,Initial recording of the municipality Aristau,329
4222,1984-09-30,Initial recording of the municipality Aristau,316
4222,1983-09-30,Initial recording of the municipality Aristau,313
4222,1982-09-30,Initial recording of the municipality Aristau,303
4222,1981-09-30,Initial recording of the municipality Aristau,281
4222,1980-09-30,Initial recording of the municipality Aristau,244
4222,1979-09-30,Initial recording of the municipality Aristau,214
4222,1978-09-30,Initial recording of the municipality Aristau,212
4222,1977-09-30,Initial recording of the municipality Aristau,204
4222,1976-09-30,Initial recording of the municipality Aristau,175
4061,2025-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1164
4061,2024-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1163
4061,2023-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1109
4061,2022-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1118
4061,2021-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1104
4061,2020-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1096
4061,2019-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1105
4061,2018-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1107
4061,2017-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1122
4061,2016-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1066
4061,2015-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1061
4061,2014-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1058
4061,2013-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1059
4061,2012-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1038
4061,2011-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1028
4061,2010-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,964
4061,2009-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,1018
4061,2008-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,996
4061,2007-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,967
4061,2006-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,912
4061,2005-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,903
4061,2004-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,871
4061,2003-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,852
4061,2002-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,773
4061,2001-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,708
4061,2000-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,693
4061,1999-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,660
4061,1998-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,642
4061,1997-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,630
4061,1996-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,606
4061,1995-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,587
4061,1994-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,582
4061,1993-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,552
4061,1992-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,551
4061,1991-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,536
4061,1990-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,497
4061,1989-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,480
4061,1988-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,451
4061,1987-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,426
4061,1986-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,412
4061,1985-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,379
4061,1984-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,370
4061,1983-09-30,Separation of Arni-Islisberg into Arni (AG) and Islisberg,340
4061,1982-09-30,Initial recording of the municipality Arni-Islisberg,389
4061,1981-09-30,Initial recording of the municipality Arni-Islisberg,362
4061,1980-09-30,Initial recording of the municipality Arni-Islisberg,345
4061,1979-09-30,Initial recording of the municipality Arni-Islisberg,316
4061,1978-09-30,Initial recording of the municipality Arni-Islisberg,293
4061,1977-09-30,Initial recording of the municipality Arni-Islisberg,258
4061,1976-09-30,Initial recording of the municipality Arni-Islisberg,271
4272,2018-09-30,Initial recording of the municipality Attelwil,216
4272,2017-09-30,Initial recording of the municipality Attelwil,207
4272,2016-09-30,Initial recording of the municipality Attelwil,205
4272,2015-09-30,Initial recording of the municipality Attelwil,203
4272,2014-09-30,Initial recording of the municipality Attelwil,199
4272,2013-09-30,Initial recording of the municipality Attelwil,202
4272,2012-09-30,Initial recording of the municipality Attelwil,196
4272,2011-09-30,Initial recording of the municipality Attelwil,199
4272,2010-09-30,Initial recording of the municipality Attelwil,201
4272,2009-09-30,Initial recording of the municipality Attelwil,195
4272,2008-09-30,Initial recording of the municipality Attelwil,200
4272,2007-09-30,Initial recording of the municipality Attelwil,184
4272,2006-09-30,Initial recording of the municipality Attelwil,190
4272,2005-09-30,Initial recording of the municipality Attelwil,193
4272,2004-09-30,Initial recording of the municipality Attelwil,175
4272,2003-09-30,Initial recording of the municipality Attelwil,173
4272,2002-09-30,Initial recording of the municipality Attelwil,166
4272,2001-09-30,Initial recording of the municipality Attelwil,165
4272,2000-09-30,Initial recording of the municipality Attelwil,160
4272,1999-09-30,Initial recording of the municipality Attelwil,148
4272,1998-09-30,Initial recording of the municipality Attelwil,145
4272,1997-09-30,Initial recording of the municipality Attelwil,141
4272,1996-09-30,Initial recording of the municipality Attelwil,141
4272,1995-09-30,Initial recording of the municipality Attelwil,146
4272,1994-09-30,Initial recording of the municipality Attelwil,144
4272,1993-09-30,Initial recording of the municipality Attelwil,134
4272,1992-09-30,Initial recording of the municipality Attelwil,131
4272,1991-09-30,Initial recording of the municipality Attelwil,135
4272,1990-09-30,Initial recording of the municipality Attelwil,127
4272,1989-09-30,Initial recording of the municipality Attelwil,134
4272,1988-09-30,Initial recording of the municipality Attelwil,124
4272,1987-09-30,Initial recording of the municipality Attelwil,112
4272,1986-09-30,Initial recording of the municipality Attelwil,120
4272,1985-09-30,Initial recording of the municipality Attelwil,121
4272,1984-09-30,Initial recording of the municipality Attelwil,120
4272,1983-09-30,Initial recording of the municipality Attelwil,116
4272,1982-09-30,Initial recording of the municipality Attelwil,114
4272,1981-09-30,Initial recording of the municipality Attelwil,112
4272,1980-09-30,Initial recording of the municipality Attelwil,104
4272,1979-09-30,Initial recording of the municipality Attelwil,98
4272,1978-09-30,Initial recording of the municipality Attelwil,99
4272,1977-09-30,Initial recording of the municipality Attelwil,86
4272,1976-09-30,Initial recording of the municipality Attelwil,65
4091,2025-09-30,Initial recording of the municipality Auenstein,1177
4091,2024-09-30,Initial recording of the municipality Auenstein,1191
4091,2023-09-30,Initial recording of the municipality Auenstein,1203
4091,2022-09-30,Initial recording of the municipality Auenstein,1168
4091,2021-09-30,Initial recording of the municipality Auenstein,1176
4091,2020-09-30,Initial recording of the municipality Auenstein,1157
4091,2019-09-30,Initial recording of the municipality Auenstein,1173
4091,2018-09-30,Initial recording of the municipality Auenstein,1133
4091,2017-09-30,Initial recording of the municipality Auenstein,1111
4091,2016-09-30,Initial recording of the municipality Auenstein,1112
4091,2015-09-30,Initial recording of the municipality Auenstein,1107
4091,2014-09-30,Initial recording of the municipality Auenstein,1115
4091,2013-09-30,Initial recording of the municipality Auenstein,1090
4091,2012-09-30,Initial recording of the municipality Auenstein,1075
4091,2011-09-30,Initial recording of the municipality Auenstein,1079
4091,2010-09-30,Initial recording of the municipality Auenstein,1104
4091,2009-09-30,Initial recording of the municipality Auenstein,1103
4091,2008-09-30,Initial recording of the municipality Auenstein,1057
4091,2007-09-30,Initial recording of the municipality Auenstein,1024
4091,2006-09-30,Initial recording of the municipality Auenstein,1002
4091,2005-09-30,Initial recording of the municipality Auenstein,998
4091,2004-09-30,Initial recording of the municipality Auenstein,969
4091,2003-09-30,Initial recording of the municipality Auenstein,947
4091,2002-09-30,Initial recording of the municipality Auenstein,931
4091,2001-09-30,Initial recording of the municipality Auenstein,897
4091,2000-09-30,Initial recording of the municipality Auenstein,899
4091,1999-09-30,Initial recording of the municipality Auenstein,871
4091,1998-09-30,Initial recording of the municipality Auenstein,839
4091,1997-09-30,Initial recording of the municipality Auenstein,804
4091,1996-09-30,Initial recording of the municipality Auenstein,801
4091,1995-09-30,Initial recording of the municipality Auenstein,770
4091,1994-09-30,Initial recording of the municipality Auenstein,745
4091,1993-09-30,Initial recording of the municipality Auenstein,751
4091,1992-09-30,Initial recording of the municipality Auenstein,719
4091,1991-09-30,Initial recording of the municipality Auenstein,700
4091,1990-09-30,Initial recording of the municipality Auenstein,694
4091,1989-09-30,Initial recording of the municipality Auenstein,650
4091,1988-09-30,Initial recording of the municipality Auenstein,638
4091,1987-09-30,Initial recording of the municipality Auenstein,620
4091,1986-09-30,Initial recording of the municipality Auenstein,603
4091,1985-09-30,Initial recording of the municipality Auenstein,575
4091,1984-09-30,Initial recording of the municipality Auenstein,564
4091,1983-09-30,Initial recording of the municipality Auenstein,558
4091,1982-09-30,Initial recording of the municipality Auenstein,534
4091,1981-09-30,Initial recording of the municipality Auenstein,535
4091,1980-09-30,Initial recording of the municipality Auenstein,510
4091,1979-09-30,Initial recording of the municipality Auenstein,485
4091,1978-09-30,Initial recording of the municipality Auenstein,450
4091,1977-09-30,Initial recording of the municipality Auenstein,440
4091,1976-09-30,Initial recording of the municipality Auenstein,397
4223,2025-09-30,Initial recording of the municipality Auw,1418
4223,2024-09-30,Initial recording of the municipality Auw,1374
4223,2023-09-30,Initial recording of the municipality Auw,1360
4223,2022-09-30,Initial recording of the municipality Auw,1364
4223,2021-09-30,Initial recording of the municipality Auw,1344
4223,2020-09-30,Initial recording of the municipality Auw,1283
4223,2019-09-30,Initial recording of the municipality Auw,1266
4223,2018-09-30,Initial recording of the municipality Auw,1235
4223,2017-09-30,Initial recording of the municipality Auw,1225
4223,2016-09-30,Initial recording of the municipality Auw,1189
4223,2015-09-30,Initial recording of the municipality Auw,1127
4223,2014-09-30,Initial recording of the municipality Auw,1091
4223,2013-09-30,Initial recording of the municipality Auw,1079
4223,2012-09-30,Initial recording of the municipality Auw,1033
4223,2011-09-30,Initial recording of the municipality Auw,1013
4223,2010-09-30,Initial recording of the municipality Auw,966
4223,2009-09-30,Initial recording of the municipality Auw,928
4223,2008-09-30,Initial recording of the municipality Auw,909
4223,2007-09-30,Initial recording of the municipality Auw,917
4223,2006-09-30,Initial recording of the municipality Auw,886
4223,2005-09-30,Initial recording of the municipality Auw,895
4223,2004-09-30,Initial recording of the municipality Auw,836
4223,2003-09-30,Initial recording of the municipality Auw,801
4223,2002-09-30,Initial recording of the municipality Auw,741
4223,2001-09-30,Initial recording of the municipality Auw,704
4223,2000-09-30,Initial recording of the municipality Auw,650
4223,1999-09-30,Initial recording of the municipality Auw,651
4223,1998-09-30,Initial recording of the municipality Auw,613
4223,1997-09-30,Initial recording of the municipality Auw,606
4223,1996-09-30,Initial recording of the municipality Auw,589
4223,1995-09-30,Initial recording of the municipality Auw,568
4223,1994-09-30,Initial recording of the municipality Auw,535
4223,1993-09-30,Initial recording of the municipality Auw,509
4223,1992-09-30,Initial recording of the municipality Auw,491
4223,1991-09-30,Initial recording of the municipality Auw,497
4223,1990-09-30,Initial recording of the municipality Auw,479
4223,1989-09-30,Initial recording of the municipality Auw,451
4223,1988-09-30,Initial recording of the municipality Auw,429
4223,1987-09-30,Initial recording of the municipality Auw,425
4223,1986-09-30,Initial recording of the municipality Auw,405
4223,1985-09-30,Initial recording of the municipality Auw,384
4223,1984-09-30,Initial recording of the municipality Auw,354
4223,1983-09-30,Initial recording of the municipality Auw,341
4223,1982-09-30,Initial recording of the municipality Auw,335
4223,1981-09-30,Initial recording of the municipality Auw,312
4223,1980-09-30,Initial recording of the municipality Auw,304
4223,1979-09-30,Initial recording of the municipality Auw,296
4223,1978-09-30,Initial recording of the municipality Auw,266
4223,1977-09-30,Initial recording of the municipality Auw,247
4223,1976-09-30,Initial recording of the municipality Auw,229
4323,2021-09-30,Name change from Zurzach to Bad Zurzach,2552
4323,2020-09-30,Name change from Zurzach to Bad Zurzach,2586
4323,2019-09-30,Name change from Zurzach to Bad Zurzach,2579
4323,2018-09-30,Name change from Zurzach to Bad Zurzach,2551
4323,2017-09-30,Name change from Zurzach to Bad Zurzach,2482
4323,2016-09-30,Name change from Zurzach to Bad Zurzach,2468
4323,2015-09-30,Name change from Zurzach to Bad Zurzach,2432
4323,2014-09-30,Name change from Zurzach to Bad Zurzach,2394
4323,2013-09-30,Name change from Zurzach to Bad Zurzach,2356
4323,2012-09-30,Name change from Zurzach to Bad Zurzach,2332
4323,2011-09-30,Name change from Zurzach to Bad Zurzach,2270
4323,2010-09-30,Name change from Zurzach to Bad Zurzach,2224
4323,2009-09-30,Name change from Zurzach to Bad Zurzach,2140
4323,2008-09-30,Name change from Zurzach to Bad Zurzach,2106
4323,2007-09-30,Name change from Zurzach to Bad Zurzach,2090
4323,2006-09-30,Initial recording of the municipality Zurzach,2084
4323,2005-09-30,Initial recording of the municipality Zurzach,2093
4323,2004-09-30,Initial recording of the municipality Zurzach,2064
4323,2003-09-30,Initial recording of the municipality Zurzach,2019
4323,2002-09-30,Initial recording of the municipality Zurzach,1981
4323,2001-09-30,Initial recording of the municipality Zurzach,1916
4323,2000-09-30,Initial recording of the municipality Zurzach,1889
4323,1999-09-30,Initial recording of the municipality Zurzach,1824
4323,1998-09-30,Initial recording of the municipality Zurzach,1768
4323,1997-09-30,Initial recording of the municipality Zurzach,1748
4323,1996-09-30,Initial recording of the municipality Zurzach,1737
4323,1995-09-30,Initial recording of the municipality Zurzach,1713
4323,1994-09-30,Initial recording of the municipality Zurzach,1725
4323,1993-09-30,Initial recording of the municipality Zurzach,1729
4323,1992-09-30,Initial recording of the municipality Zurzach,1674
