bfsNr,date,muniDescription,PERS_WAGEN
4271,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2862
4271,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2876
4271,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2795
4271,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2731
4271,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2614
4271,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2542
4271,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2481
4271,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2376
4271,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2285
4271,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2276
4271,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2178
4271,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2147
4271,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2110
4271,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,2039
4271,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1960
4271,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1870
4271,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1772
4271,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1705
4271,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1649
4271,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1611
4271,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1523
4271,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11738/description,1533
4221,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,744
4221,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,725
4221,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,697
4221,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,689
4221,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,640
4221,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,623
4221,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,628
4221,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,621
4221,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,613
4221,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,626
4221,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,617
4221,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,610
4221,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,604
4221,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,576
4221,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,566
4221,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,526
4221,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,445
4221,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,414
4221,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,417
4221,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,401
4221,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,412
4221,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,393
4221,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,377
4221,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,369
4221,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,350
4221,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,333
4221,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,315
4221,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,301
4221,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,285
4221,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,261
